,blockNumber,timestamp_iso8601,timestamp_unixtime,cashPrior,interestAccumulated,borrowIndex,totalBorrows
0,12799899,2021-07-10T13:23:00Z,1625923380,401824399345095826664123,138972642385419482,1068496485836975545,91096340652720161411463
0,12799847,2021-07-10T13:12:49Z,1625922769,401824199751855826664123,173715326609568718,1068494855784890551,91096201680077775991981
0,12799782,2021-07-10T12:55:13Z,1625921713,401819103452325879185792,74831644415959240,1068492818225371822,91096027964751166423263
0,12799754,2021-07-10T12:49:15Z,1625921355,401814135239800167292236,117593146770015038,1068491940502419232,91095953133106750464023
0,12799710,2021-07-10T12:40:12Z,1625920812,401818527339130167292236,10690219566093174,1068490561216893799,91095835539959980448985
0,12799706,2021-07-10T12:39:35Z,1625920775,401818498472020167292236,48105949770100978,1068490435828080623,91095824849740414355811
0,12799688,2021-07-10T12:35:17Z,1625920517,401817496563563158877906,10690223793447469,1068489871578870294,91095776743790644254833
0,12799684,2021-07-10T12:34:26Z,1625920466,401817086663563158877906,29398116982335263,1068489746190007534,91095766053566850807364
0,12799673,2021-07-10T12:32:22Z,1625920342,401086253669880697538050,107009562637228481,1068489401370616758,91095736655449868472101
0,12799633,2021-07-10T12:24:46Z,1625919886,401086153669880697538050,535042915332325869,1068488146223145306,91095629645887231243620
0,12799433,2021-07-10T11:44:25Z,1625917465,401086117726040697538050,123059613623051590,1068481870543236451,91095094602971898917751
0,12799387,2021-07-10T11:32:16Z,1625916736,401085987726040697538050,8025627293436173,1068480427139870712,91094971543358275866161
0,12799384,2021-07-10T11:32:01Z,1625916721,401085400662290697538050,152486638020197310,1068480333004864869,91094963517730982429988
0,12799327,2021-07-10T11:20:25Z,1625916025,401083243751198110315320,326374028797341899,1068478544443044557,91094811031092962232678
0,12799205,2021-07-10T10:51:29Z,1625914289,401083219731218110315320,131084356836294218,1068474716303512940,91094484657064164890779
0,12799156,2021-07-10T10:36:40Z,1625913400,401073783393746165599912,32102690667263978,1068473178775511001,91094353572707328596561
0,12799144,2021-07-10T10:33:18Z,1625913198,401058602449742304345827,40129174176396288,1068472802233358835,91094321470016661332583
0,12799129,2021-07-10T10:29:33Z,1625912973,401057812749742304345827,144464821674891787,1068472331546158013,91094281340842484936295
0,12799075,2021-07-10T10:17:50Z,1625912270,401053814856538014418410,307656614499758673,1068470637074643783,91094136876020810044508
0,12798960,2021-07-10T09:51:38Z,1625910698,400966854755182566876099,10702379230221752,1068467028477316140,91093829219406310285835
0,12798956,2021-07-10T09:51:05Z,1625910665,400965854755182566876099,117726092976868750,1068466902945878592,91093818517027080064083
0,12798912,2021-07-10T09:40:20Z,1625910020,400965400343792723248979,32107118458689231,1068465522100986956,91093700790934103195333
0,12798900,2021-07-10T09:38:28Z,1625909908,400965090888802723248979,976575372869991437,1068465145506899887,91093668683815644506102
0,12798535,2021-07-10T08:15:57Z,1625904957,400964652644317989338868,711687658192509649,1068453690959476908,91092692108442774514665
0,12798269,2021-07-10T07:17:42Z,1625901462,400964651069311611855521,101669486153450055,1068445343360041590,91091980420784582005016
0,12798231,2021-07-10T07:09:25Z,1625900965,400963467466222479235066,53510293373066549,1068444150847939640,91091878751298428554961
0,12798211,2021-07-10T07:04:52Z,1625900692,400963485541543114799408,144477425988132289,1068443523209551363,91091825241005055488412
0,12798157,2021-07-10T06:52:39Z,1625899959,400963581970246137415669,559175644040141907,1068441828590197337,91091680763579067356123
0,12797948,2021-07-10T06:00:56Z,1625896856,400963346739706137415669,101668152337500997,1068435269850226648,91091121587935027214216
0,12797910,2021-07-10T05:50:52Z,1625896252,400963346739706137415669,56184976730259759,1068434077353769428,91091019919782689713219
0,12797889,2021-07-10T05:47:06Z,1625896026,400963327259146137415669,96316944431206059,1068433418343212441,91090963734805959453460
0,12797853,2021-07-10T05:36:59Z,1625895419,400963321187960000022701,361186278943644609,1068432288612688538,91090867417861528247401
0,12797718,2021-07-10T05:07:59Z,1625893679,400963201187960000022701,48158138205136681,1068428052149763479,91090506231582584602792
0,12797700,2021-07-10T05:04:27Z,1625893467,400963701187960000022701,189956343202733254,1068427487288419237,91090458073444379466111
0,12797629,2021-07-10T04:50:15Z,1625892615,400961691902470000022701,181929947467404010,1068425259233112951,91090268117101176732857
0,12797561,2021-07-10T04:35:40Z,1625891740,400953365652687795289490,527062979168152412,1068423125321825796,91090086187153709328847
0,12797364,2021-07-10T03:54:27Z,1625889267,400952365652687795289490,395963918337739285,1068416943240997733,91089559124174541176435
0,12797216,2021-07-10T03:23:18Z,1625887398,400949600594443671231924,216709992006346822,1068412298860639196,91089163160256203437150
0,12797135,2021-07-10T03:04:32Z,1625886272,400950158748140501210629,280918773446312113,1068409757003707893,91088946450264197090328
0,12797030,2021-07-10T02:42:28Z,1625884948,400953236686971267910119,152497712335629022,1068406462022591393,91088665531490750778215
0,12796973,2021-07-10T02:25:59Z,1625883959,400953114277681267910119,470866357935854665,1068404673330877091,91088513033778415149193
0,12796797,2021-07-10T01:51:44Z,1625881904,400931092459198225208624,173904256742416455,1068399150397187896,91088042167420479294528
0,12796732,2021-07-10T01:38:47Z,1625881127,400926203200163552843908,90965772420008081,1068397110621650592,91087868263163736878073
0,12796698,2021-07-10T01:31:17Z,1625880677,400918180902488074622488,939082887451144715,1068396043656638982,91087777297391316869992
0,12796347,2021-07-10T00:16:53Z,1625876213,400917275912188074622488,120395140309546602,1068385028869898246,91086838214503865725277
0,12796302,2021-07-10T00:07:46Z,1625875666,400917257886338074622488,26754463856439367,1068383616718944532,91086717819363556178675
0,12796292,2021-07-10T00:06:20Z,1625875580,400914179956792627950374,42807291833709119,1068383302907759514,91086691064899699739308
0,12796276,2021-07-10T00:02:53Z,1625875373,400913755541292627950374,465525806848250140,1068382800808108038,91086648257607866030189
0,12796102,2021-07-09T23:25:21Z,1625873121,400942424428745658357388,80259788829320339,1068377340515355116,91086182731801017780049
0,12796072,2021-07-09T23:15:07Z,1625872507,400945502358291105029502,644743683550352396,1068376399124057687,91086102472012188459710
0,12795831,2021-07-09T22:24:22Z,1625869462,400943483528881523255571,214022599056403706,1068368836730714519,91085457728328638107314
0,12795751,2021-07-09T22:06:05Z,1625868365,400938476368571227533143,5350601380384261,1068366326395026577,91085243705729581703608
0,12795749,2021-07-09T22:05:57Z,1625868357,400939315441938525549375,136439854181614387,1068366263636207386,91085238355128201319347
0,12795698,2021-07-09T21:53:39Z,1625867619,400862315441938525549375,350498196159562499,1068364663291960004,91085101915274019704960
0,12795567,2021-07-09T21:24:37Z,1625865877,400861302606909598895046,64213427964573247,1068360552192785161,91084751417077860142461
0,12795543,2021-07-09T21:21:08Z,1625865668,400858788003659598895046,29431241396838219,1068359799014099475,91084687203649895569214
0,12795532,2021-07-09T21:19:13Z,1625865553,400858619817299598895046,32106798331644372,1068359453806182439,91084657772408498730995
0,12795520,2021-07-09T21:16:50Z,1625865410,400795879175466274436656,307715104846255211,1068359077215850237,91084625665610167086623
0,12795405,2021-07-09T20:47:48Z,1625863668,400791859795724641664179,152520101323638914,1068355467932471659,91084317950505320831412
0,12795348,2021-07-09T20:37:15Z,1625863035,400791809795724641664179,61543137233988885,1068353678978150156,91084165430403997192498
0,12795325,2021-07-09T20:31:37Z,1625862697,400791779119480120127436,61543074050095904,1068352957120110737,91084103887266763203613
0,12795302,2021-07-09T20:25:55Z,1625862355,400850452898511436613671,18728980572411382,1068352235262812421,91084042344192713107709
0,12795295,2021-07-09T20:24:28Z,1625862268,400847104476381436613671,353174524988002411,1068352015584944117,91084023615212140696327
0,12795163,2021-07-09T19:56:04Z,1625860564,400847332625545279231480,219395390811646580,1068347873094300334,91083670440687152693916
0,12795081,2021-07-09T19:35:29Z,1625859329,400846270394080356810123,192639492695747952,1068345299739515593,91083451045296341047336
0,12795009,2021-07-09T19:24:18Z,1625858658,400845119042620356810123,211367891547932356,1068343040212738733,91083258405803645299384
0,12794930,2021-07-09T19:07:16Z,1625857636,400845823740911045692809,64212896383898059,1068340561014916741,91083047037912097367028
0,12794906,2021-07-09T19:01:07Z,1625857267,400845703925701045692809,660850248765829978,1068339807842466125,91082982825015713468969
0,12794659,2021-07-09T18:06:10Z,1625853970,400845703925701045692809,347813819154190678,1068332056530356206,91082321974766947638991
0,12794529,2021-07-09T17:38:39Z,1625852319,400845703925701045692809,208687535044931109,1068327976917049800,91081974160947793448313
0,12794451,2021-07-09T17:18:38Z,1625851118,400843840683331045692809,1185216822450644493,1068325529157938559,91081765473412748517204
0,12794008,2021-07-09T15:42:35Z,1625845355,400843739970534969852033,1003270033454699899,1068311627391954664,91080580256590297872711
0,12793633,2021-07-09T14:17:41Z,1625840261,400843239970534969852033,398630141050593528,1068299859734797298,91079576986556843172812
0,12793484,2021-07-09T13:47:04Z,1625838424,400844296839034854830947,727690402557956138,1068295184081507503,91079178356415792579284
0,12793212,2021-07-09T12:41:37Z,1625834497,400844173236914854830947,93636496332887892,1068286648781051532,91078450666013234623146
0,12793177,2021-07-09T12:34:45Z,1625834085,400844173236914854830947,789211078537541530,1068285550490312729,91078357029516901735254
0,12792882,2021-07-09T11:21:51Z,1625829711,400798586592216948626408,24079128389422542,1068276293595272173,91077567818438364193724
0,12792873,2021-07-09T11:19:05Z,1625829545,400797575864866948626408,29430071751061858,1068276011163904659,91077543739309974771182
0,12792862,2021-07-09T11:16:45Z,1625829405,400797447873066948626408,58860093703209203,1068275665969706752,91077514309238223709324
0,12792840,2021-07-09T11:11:03Z,1625829063,400795416440106948626408,104342996326518118,1068274975581895044,91077455449144520500121
0,12792801,2021-07-09T11:02:50Z,1625828570,400792110450509448626408,69562230375284113,1068273751711385014,91077351106148193982003
0,12792775,2021-07-09T10:57:35Z,1625828255,400758582367620193756827,69565360191070282,1068272935794980794,91077281543917818697890
0,12792749,2021-07-09T10:51:48Z,1625827908,400875794441182753867981,724958882685355934,1068272119841866020,91077211978557627627608
0,12792478,2021-07-09T09:52:16Z,1625824336,400801996983919797761811,80261798966201918,1068263616580231411,91076487019674942271674
0,12792448,2021-07-09T09:45:39Z,1625823939,400799996983919797761811,82937301331293596,1068262675165356480,91076406757875976069756
0,12792417,2021-07-09T09:36:22Z,1625823382,400799928367189797761811,216706346932760306,1068261702368706447,91076323820574644776160
0,12792336,2021-07-09T09:17:12Z,1625822232,400622305553442602661064,527175448798087952,1068259160554529312,91076107114227712015854
0,12792139,2021-07-09T08:36:49Z,1625819809,400813147112164423927395,230076064959090924,1068252977154510999,91075579938778913927902
0,12792053,2021-07-09T08:16:25Z,1625818585,400797780406164423927395,50831789902139541,1068250278522874179,91075349862713954836978
0,12792034,2021-07-09T08:12:56Z,1625818376,400797742087409962813587,417352745000887522,1068249682301461880,91075299030924052697437
0,12791878,2021-07-09T07:36:28Z,1625816188,400854211290557872921826,262161543372060928,1068244787045097106,91074881678179051809915
0,12791780,2021-07-09T07:16:19Z,1625814979,400860493564260318618146,995118003274286655,1068241712073195847,91074619516635679748987
0,12791408,2021-07-09T05:49:47Z,1625809787,400859046157170318618146,486855661432601818,1068230040033661953,91073624398632405462332
0,12791226,2021-07-09T05:12:59Z,1625807579,400857851157170318618146,267502308039056104,1068224329556604113,91073137542970972860514
0,12791126,2021-07-09T04:51:13Z,1625806273,400862546809974917205431,251449444625536956,1068221191941261444,91072870040662933804410
0,12791032,2021-07-09T04:30:52Z,1625805052,400848551676604917205431,197952698691952791,1068218242614800876,91072618591218308267454
0,12790958,2021-07-09T04:12:19Z,1625803939,400843524970201166211610,350430071034719526,1068215920767826577,91072420638519616314663
0,12790827,2021-07-09T03:42:18Z,1625802138,400844985380597901834841,2675033203720346,1068211810467711893,91072070208448581595137
0,12790826,2021-07-09T03:42:13Z,1625802133,400773555380597901834841,609961136177254269,1068211779091439727,91072067533415377874791
0,12790598,2021-07-09T02:43:15Z,1625798595,400762003538240127705784,449448692989743990,1068204624673097205,91071457572279200620522
0,12790430,2021-07-09T02:07:00Z,1625796420,400768641103968299290496,152489722139979812,1068199352953667176,91071008123586210876532
0,12790373,2021-07-09T01:53:23Z,1625795603,400782456891761951687612,88281707280358525,1068197564355672291,91070855633864070896720
0,12790340,2021-07-09T01:46:08Z,1625795168,400642874443531795082226,34784312057606404,1068196528872871151,91070767352156790538195
0,12790327,2021-07-09T01:44:00Z,1625795040,400643433938348086130003,759892815325613120,1068196120877171988,91070732567844732931791
0,12790043,2021-07-09T00:43:01Z,1625791381,400642178302538086130003,152513558745323012,1068187207864893224,91069972675029407318671
0,12789986,2021-07-09T00:32:23Z,1625790743,400639696343486674231817,189973052305330704,1068185418987311598,91069820161470661995659
0,12789915,2021-07-09T00:14:43Z,1625789683,400639546692886674231817,66891855894010909,1068183190736019203,91069630188418356664955
0,12789890,2021-07-09T00:08:59Z,1625789339,400639546756568006056012,353186832077670528,1068182406141243587,91069563296562462654046
0,12789758,2021-07-08T23:36:45Z,1625787405,400639507296528006056012,10702629867204938,1068178263506246233,91069210109730384983518
0,12789754,2021-07-08T23:36:17Z,1625787377,400639011409788006056012,93647922997270912,1068178137971868888,91069199407100517778580
0,12789719,2021-07-08T23:28:34Z,1625786914,400638103346941010341867,32107881594416223,1068177039547103288,91069105759177520507668
0,12789707,2021-07-08T23:26:08Z,1625786768,400638103346941010341867,16053936320277228,1068176662944065170,91069073651295926091445
0,12789701,2021-07-08T23:24:42Z,1625786682,400637901786941010341867,26756555530327050,1068176474642598622,91069057597359605814217
0,12789691,2021-07-08T23:22:42Z,1625786562,400637851786941010341867,305023137780008580,1068176160806879730,91069030840804075487167
0,12789577,2021-07-08T23:00:31Z,1625785231,400637365450941010341867,184618799248557535,1068172583098395705,91068725817666295478587
0,12789508,2021-07-08T22:47:39Z,1625784459,400627415450941010341867,714395416425937794,1068170417648754116,91068541198867046921052
0,12789241,2021-07-08T21:46:22Z,1625780782,400625105290941010341867,203348437261414860,1068162038289204877,91067826803450620983258
0,12789165,2021-07-08T21:32:32Z,1625779952,400624507782761812359849,278265166582563566,1068159653153983666,91067623455013359568398
0,12789061,2021-07-08T21:11:39Z,1625778699,400619487782761812359849,93647426758127370,1068156389297823321,91067345189846777004832
0,12789026,2021-07-08T21:04:21Z,1625778261,400597270461708382772382,1415422511074562575,1068155290878878260,91067251542420018877462
0,12788497,2021-07-08T19:04:18Z,1625771058,400600821545395410555354,786628533553923028,1068138688960862440,91065836119908944314887
0,12788203,2021-07-08T18:03:10Z,1625767390,400600054525055410555354,125753399317916959,1068129462357271791,91065049491375390391859
0,12788156,2021-07-08T17:53:50Z,1625766830,400590557702710105956974,64215270864725704,1068127987357680255,91064923737976072474900
0,12788132,2021-07-08T17:48:54Z,1625766534,400588757702710105956974,141808725693480410,1068127234157378636,91064859522705207749196
0,12788079,2021-07-08T17:37:34Z,1625765854,400621386755574478806589,50834758777349460,1068125570840016174,91064717713979514268786
0,12788060,2021-07-08T17:32:38Z,1625765558,400638618020197896032726,278245462196645374,1068124974583781042,91064666879220736919326
0,12787956,2021-07-08T17:10:19Z,1625764219,400638369386107896032726,321050775710271618,1068121710958739389,91064388633758540273952
0,12787836,2021-07-08T16:44:06Z,1625762646,400634457698013467350297,42806969076712183,1068117945257250573,91064067582982830002334
0,12787820,2021-07-08T16:40:08Z,1625762408,400633739702485435757157,561836541188116599,1068117443161384811,91064024776013753290151
0,12787610,2021-07-08T15:51:04Z,1625759464,400633692839935435757157,363853769176095583,1068110853210948022,91063462939472565173552
0,12787474,2021-07-08T15:22:32Z,1625757752,400632651496319397922715,304993892947814415,1068106585460224585,91063099085703389077969
0,12787360,2021-07-08T14:59:01Z,1625756341,399632682901669397922715,107163014808104825,1068103008094762027,91062794091810441263554
0,12787320,2021-07-08T14:50:22Z,1625755822,399632318861289397922715,192892877212760618,1068101751147403728,91062686928795633158729
0,12787248,2021-07-08T14:34:19Z,1625754859,399632887315996922324965,8037195779772317,1068099488648603359,91062494035918420398111
0,12787245,2021-07-08T14:33:36Z,1625754816,399632755999166922324965,123236760439510211,1068099394377907247,91062485998722640625794
0,12787199,2021-07-08T14:24:06Z,1625754246,399632559015386922324965,257188681619653815,1068097948896733009,91062362761962201115583
0,12787103,2021-07-08T13:59:25Z,1625752765,399627530334496922324965,1291281508376754726,1068094932253028788,91062105573280581461768
0,12786621,2021-07-08T12:10:53Z,1625746253,399377530334496922324965,182234899986304339,1068079786422317688,91060814291772204707042
0,12786553,2021-07-08T11:53:39Z,1625745219,399362364576009048879540,929938455131337968,1068077648934150359,91060632056872218402703
0,12786206,2021-07-08T10:32:34Z,1625740354,399362968136875141839224,80397957891793693,1068066741405217441,91059702118417087064735
0,12786176,2021-07-08T10:26:02Z,1625739962,399362832572758381488907,160795496660837441,1068065798393293358,91059621720459195271042
0,12786116,2021-07-08T10:14:59Z,1625739299,399362797529388381488907,1160384159385218279,1068063912374361210,91059460924962534433601
0,12785683,2021-07-08T08:35:02Z,1625733302,399362797529388381488907,332302089853311391,1068050301878180572,91058300540803149215322
0,12785559,2021-07-08T08:09:56Z,1625731796,399447437519388381488907,18756787037476534,1068046404206630865,91057968238713295903931
0,12785552,2021-07-08T08:08:30Z,1625731710,399459109997734187110844,158089933227073458,1068046184202612136,91057949481926258427397
0,12785493,2021-07-08T07:55:14Z,1625730914,399417042659657480802748,187574628077859189,1068044329918050441,91057791391993031353939
0,12785423,2021-07-08T07:35:37Z,1625729737,399419229664128395475953,99146118436100977,1068042129798600008,91057603817364953494750
0,12785386,2021-07-08T07:26:39Z,1625729199,399419229664128395475953,75029395302487488,1068040966883839939,91057504671246517393773
0,12785358,2021-07-08T07:22:23Z,1625728943,399409229664128395475953,85748938472098613,1068040086841407491,91057429641851214906285
0,12785326,2021-07-08T07:16:38Z,1625728598,399408978128548395475953,659187643016687964,1068039081066216466,91057343892912742807672
0,12785080,2021-07-08T06:20:32Z,1625725232,399408475628586480208689,21437003433084821,1068031349255311399,91056684705269726119708
0,12785072,2021-07-08T06:19:09Z,1625725149,399408448448456480208689,259922502407679109,1068031097814225281,91056663268266293034887
0,12784975,2021-07-08T05:56:11Z,1625723771,399404087448456480208689,120583078824132728,1068028049104711567,91056403345763885355778
0,12784930,2021-07-08T05:46:02Z,1625723162,399403087448456480208689,399261754203924081,1068026634749370268,91056282762685061223050
0,12784781,2021-07-08T05:07:31Z,1625720851,399402772235356480208689,24116482204711640,1068021951687699083,91055883500930857298969
0,12784772,2021-07-08T05:05:27Z,1625720727,399401736584666480208689,53592209530611818,1068021668818197391,91055859384448652587329
0,12784752,2021-07-08T05:01:42Z,1625720502,399402236619609859729156,66990137600596195,1068021040218989768,91055805792239121975511
0,12784727,2021-07-08T04:55:11Z,1625720111,399400173361875110719870,85747493048155245,1068020254471438340,91055738802101521379316
0,12784695,2021-07-08T04:48:00Z,1625719680,399260173361875110719870,75043490297809176,1068019248713201129,91055653054608473224071
0,12784667,2021-07-08T04:43:23Z,1625719403,399260673361875110719870,45562051516775448,1068018368505444225,91055578011118175414895
0,12784650,2021-07-08T04:39:51Z,1625719191,399401564338802862374929,21436779110131353,1068017834094384633,91055532449066658639447
0,12784642,2021-07-08T04:37:58Z,1625719078,399401564338802862374929,844060797096347010,1068017582655929667,91055511012287548508094
0,12784327,2021-07-08T03:30:15Z,1625715015,399400524338802862374929,361738588013518544,1068007682411978394,91054666951490452161084
0,12784192,2021-07-08T03:00:00Z,1625713200,399400227581992862374929,238478623160821764,1068003439470853486,91054305212902438642540
0,12784103,2021-07-08T02:38:36Z,1625711916,399376498758822818317401,648461466561926014,1068000642283074386,91054066734279277820776
0,12783861,2021-07-08T01:41:40Z,1625708500,399376239203512818317401,131299796564877474,1067993036282731700,91053418272812715894762
0,12783812,2021-07-08T01:31:35Z,1625707895,399342479838500120385556,21437694518730785,1067991496227772133,91053286973016151017288
0,12783804,2021-07-08T01:29:14Z,1625707754,399342387245910120385556,123266495220435250,1067991244778580063,91053265535321632286503
0,12783758,2021-07-08T01:18:15Z,1625707095,399342254760910120385556,29476760898389372,1067989798948637601,91053142268826411851253
0,12783747,2021-07-08T01:15:13Z,1625706913,399341254760910120385556,139344543213177061,1067989453206808587,91053112792065513461881
0,12783695,2021-07-08T01:00:25Z,1625706025,399364980476933236082151,29475747852793380,1067987818792586490,91052973447522300284820
0,12783684,2021-07-08T00:58:17Z,1625705897,399368891254129199239120,281356513732219880,1067987473062639794,91052943971774447491440
0,12783579,2021-07-08T00:38:10Z,1625704690,399368919722424958852922,1141480881780004459,1067984172947135306,91052662615260715271560
0,12783153,2021-07-07T23:00:59Z,1625698859,399418919722424958852922,415295833568739211,1067970784173205499,91051521134378935267101
0,12782998,2021-07-07T22:28:27Z,1625696907,399419919722424958852922,123248651669680619,1067965913042975992,91051105838545366527890
0,12782952,2021-07-07T22:17:57Z,1625696277,399418448515574958852922,409933646471513424,1067964467422325925,91050982589893696847271
0,12782799,2021-07-07T21:45:04Z,1625694304,399417668179246669647804,91096319981221398,1067959659186807981,91050572656247225333847
0,12782765,2021-07-07T21:38:40Z,1625693920,399412695591503979686987,192910533995290743,1067958590690564607,91050481559927244112449
0,12782693,2021-07-07T21:23:15Z,1625692995,399413474091503979686987,192909679589771536,1067956327984662504,91050288649393248821706
0,12782621,2021-07-07T21:05:35Z,1625691935,399413373586023979686987,262570346714718454,1067954065288781982,91050095739713659050170
0,12782523,2021-07-07T20:44:58Z,1625690698,398577471277067526456242,496238223931556246,1067950985521902880,91049833169366944331716
0,12782338,2021-07-07T20:01:08Z,1625688068,398568478563137525816229,206544229043052024,1067945164993936448,91049336931143012775470
0,12782261,2021-07-07T19:41:40Z,1625686900,398563478563137525816229,168991407749848640,1067942742374308469,91049130386913969723446
0,12782198,2021-07-07T19:27:51Z,1625686071,398563378563137525816229,50965624575204838,1067940760223060422,91048961395506219874806
0,12782179,2021-07-07T19:23:48Z,1625685828,398563378563137525816229,10729603172900073,1067940162431860832,91048910429881644669968
0,12782175,2021-07-07T19:23:23Z,1625685803,398557659660069338609096,820809440006769899,1067940036581105440,91048899700278471769895
0,12781869,2021-07-07T18:14:33Z,1625681673,398557695391328221649132,751057620133019781,1067930409059342163,91048078890838464999996
0,12781589,2021-07-07T17:09:23Z,1625677763,398546337958660985063412,447955788254812761,1067921599677735579,91047327833218331980215
0,12781422,2021-07-07T16:33:20Z,1625675600,398544856478660985063412,1153398342024796754,1067916345469035965,91046879877430077167454
0,12780992,2021-07-07T15:03:26Z,1625670206,398542847393027022993872,8046986462794932,1067902816911616498,91045726479088052370700
0,12780989,2021-07-07T15:03:10Z,1625670190,398502266752497501575632,410416470412631188,1067902722526082508,91045718432101589575768
0,12780836,2021-07-07T14:32:17Z,1625668337,398464122381000441468327,1038148418600856612,1067897908627376771,91045308015631176944580
0,12780449,2021-07-07T13:04:29Z,1625663069,398478122381000441468327,99252402133434844,1067885731871108581,91044269867212576087968
0,12780412,2021-07-07T12:57:20Z,1625662640,398477580191000441468327,828880364021797009,1067884567709714934,91044170614810442653124
0,12780103,2021-07-07T11:46:24Z,1625658384,398477568920790441468327,56331620949281873,1067874845521646888,91043341734446420856115
0,12780082,2021-07-07T11:42:36Z,1625658156,398476606310790441468327,681337208160728893,1067874184791055577,91043285402825471574242
0,12779828,2021-07-07T10:46:57Z,1625654817,398476568687730441468327,238735287649699726,1067866193181212927,91042604065617310845349
0,12779739,2021-07-07T10:26:40Z,1625653600,398490489966480059786783,587432416396758173,1067863392982938538,91042365330329661145623
0,12779520,2021-07-07T09:32:43Z,1625650363,398356062937832695412748,316573360751654734,1067856502810752814,91041777897913264387450
0,12779402,2021-07-07T09:05:21Z,1625648721,398309217814359394166249,297811393213738342,1067852789626215993,91041461324552512732716
0,12779291,2021-07-07T08:37:35Z,1625647055,398298736761669394166249,75124588779685742,1067849296506461555,91041163513159298994374
0,12779263,2021-07-07T08:32:58Z,1625646778,398323736761669394166249,96585245462068996,1067848415347476069,91041088388570519308632
0,12779227,2021-07-07T08:24:57Z,1625646297,397200202313293752262612,91361737307751238,1067847282469968362,91040991803325057239636
0,12779193,2021-07-07T08:19:30Z,1625645970,397400202313293752262612,72531696654532825,1067846210860565023,91040900441587749488398
0,12779166,2021-07-07T08:15:42Z,1625645742,398520202313293752262612,48279289882542354,1067845360114394191,91040827909891094955573
0,12779148,2021-07-07T08:12:06Z,1625645526,398521244304735568788701,5364357293311479,1067844793832025344,91040779630601212413219
0,12779146,2021-07-07T08:11:45Z,1625645505,398501244304735568788701,488165906729863073,1067844730911858896,91040774266243919101740
0,12778964,2021-07-07T07:29:58Z,1625642998,398498125171323395137326,134111780151487958,1067839005066538339,91040286100337189238667
0,12778914,2021-07-07T07:15:42Z,1625642142,398492321242103708915920,254813304057893409,1067837432028974213,91040151988557037750709
0,12778819,2021-07-07T06:53:40Z,1625640820,398559321242103708915920,10727982747983055,1067834443246790653,91039897175252979857300
0,12778815,2021-07-07T06:53:03Z,1625640783,398554362242103708915920,134100393580677249,1067834317415041714,91039886447270231874245
0,12778765,2021-07-07T06:40:43Z,1625640043,398548837642103708915920,737548357566567063,1067832744511034115,91039752346876651196996
0,12778490,2021-07-07T05:35:29Z,1625636129,398547354519707683449780,26819982911589150,1067824093583647262,91039014798519084629933
0,12778480,2021-07-07T05:33:08Z,1625635988,398546750592337683449780,42911976575159233,1067823779003969463,91038987978536173040783
0,12778464,2021-07-07T05:28:20Z,1625635700,398535156106537683449780,509583398450651514,1067823275676439045,91038945066559597881550
0,12778274,2021-07-07T04:46:54Z,1625633214,398534775591278851404931,32184213611090809,1067817298618891135,91038435483161147230036
0,12778262,2021-07-07T04:44:17Z,1625633057,398530586661588851404931,1035246253548613620,1067816921120531745,91038403298947536139227
0,12777876,2021-07-07T03:18:30Z,1625627910,398527229361588851404931,8045991659982045,1067804778404633755,91037368052693987525607
0,12777873,2021-07-07T03:18:04Z,1625627884,398520040310418750409251,56322447794354855,1067804684030768108,91037360006702327543562
0,12777852,2021-07-07T03:13:58Z,1625627638,398517534653048750409251,257473789097740075,1067804023407771501,91037303684254533188707
0,12777756,2021-07-07T02:53:32Z,1625626412,398517534653048750409251,606129825600250932,1067801003419955582,91037046210465435448632
0,12777530,2021-07-07T02:02:45Z,1625623365,398517119553048750409251,53639788427429243,1067793893940211672,91036440080639835197700
0,12777510,2021-07-07T01:56:52Z,1625623012,398492003170712954325852,59005761316960400,1067793264782936802,91036386440851407768457
0,12777488,2021-07-07T01:52:15Z,1625622735,398493538466138134750855,439856830466777602,1067792572686545668,91036327435090090808057
0,12777324,2021-07-07T01:13:23Z,1625620403,398516525148317604977602,394246649259571414,1067787413472967410,91035887578259624030455
0,12777177,2021-07-07T00:39:56Z,1625618396,398513786551267604977602,399609290593673150,1067782789234976416,91035493331610364459041
0,12777028,2021-07-07T00:03:30Z,1625616210,398578504324407910512126,244033751855477760,1067778102096945978,91035093722319770785891
0,12776937,2021-07-06T23:41:10Z,1625614870,398585190576110582510284,241348813008894901,1067775239751385060,91034849688567915308131
0,12776847,2021-07-06T23:23:59Z,1625613839,398584690571510582510284,329841715199155859,1067772408898282585,91034608339754906413230
0,12776724,2021-07-06T22:58:16Z,1625612296,398586778426650893756174,69722352714081674,1067768540085210101,91034278498039707257371
0,12776698,2021-07-06T22:52:56Z,1625611976,398573628563820893756174,391522298281053018,1067767722290682621,91034208775686993175697
0,12776552,2021-07-06T22:19:15Z,1625609955,398562954668601561201458,321802110281719676,1067763130007426866,91033817253388712122679
0,12776432,2021-07-06T21:55:44Z,1625608544,401513241551046589264280,136209629056659599,1067759355493307998,91033495451278430403003
0,12776381,2021-07-06T21:44:13Z,1625607853,401513036792456589264280,10683109185986114,1067757757849440623,91033359241649373743404
0,12776377,2021-07-06T21:43:26Z,1625607806,401512536792456589264280,248381387324774619,1067757632544027242,91033348558540187757290
0,12776284,2021-07-06T21:19:41Z,1625606381,401562536792456589264280,56082209166281815,1067754719203737147,91033100177152862982671
